	Domain	Group	Clade	Kingdom	Subkingdom	Division	Subdivision	Class	Order	Family	Genus	Species
Sphaerulina_musiva	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina	Sphaerulina musiva
Spicellum_ovalisporum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Incertae Sedis	Trichothecium	Trichothecium ovalisporum
Spinellus_fusiger	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Fungi incertae sedis	Mucoromycota	Mucoromycotina	Mucoromycetes	Mucorales	Phycomycetaceae	Spinellus	Spinellus fusiger
Spiromastix_warcupii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Onygenales	Incertae Sedis	Spiromastix	Spiromastix warcupii
Spiromyces_aspiralis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Fungi incertae sedis	Zoopagomycota	Kickxellomycotina	Kickxellomycetes	Kickxellales	Kickxellaceae	Spiromyces	Spiromyces aspiralis
Splanchnonema_platani	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporales incertae sedis	Splanchnonema	Splanchnonema platani
Spongiforma_thailandica	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Boletaceae	Spongiforma	Spongiforma thailandica
Spongispora_temasekensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Boletaceae	Spongispora	Spongispora temasekensis
Sporidesmium_aquaticivaginatum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae incertae sedis	Sporidesmiaceae	Sporidesmium	Sporidesmium aquaticivaginatum
Sporidesmium_gyrinomorphum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae incertae sedis	Sporidesmiaceae	Sporidesmium	Sporidesmium gyrinomorphum
Sporidesmium_olivaceoconidium	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae incertae sedis	Sporidesmiaceae	Sporidesmium	Sporidesmium olivaceoconidium
Sporidesmium_pyriformatum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae incertae sedis	Sporidesmiaceae	Sporidesmium	Sporidesmium pyriformatum
Sporidesmium_thailandense	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae incertae sedis	Sporidesmiaceae	Sporidesmium	Sporidesmium thailandense
Sporidesmium_tropicale	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae incertae sedis	Sporidesmiaceae	Sporidesmium	Sporidesmium tropicale
Sporidiobolus_pararoseus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporidiobolus	Sporidiobolus pararoseus
Sporidiobolus_salmonicolor	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporidiobolus	Sporidiobolus salmonicolor
Sporisorium_andropogonis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium andropogonis
Sporisorium_anthistiriae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium anthistiriae
Sporisorium_anthracoideisporum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Anthracocystis	Anthracocystis anthracoideispora
Sporisorium_aristidicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium aristidicola
Sporisorium_caledonicum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Anthracocystis	Anthracocystis caledonica
Sporisorium_cenchrielymoidis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium_cenchrielymoidis
Sporisorium_consanguineum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium consanguineum
Sporisorium_doidgeae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium doidgeae
Sporisorium_exsertum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium exsertum
Sporisorium_heteropogonicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Anthracocystis	Anthracocystis heteropogonicola
Sporisorium_iseilematisciliati	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium_iseilematisciliati
Sporisorium_mishrae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium mishrae
Sporisorium_moniliferum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium moniliferum
Sporisorium_scitamineum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium scitamineum
Sporisorium_setariae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Anthracocystis	Anthracocystis setariae
Sporisorium_sorghi	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium sorghi
Sporisorium_tenue	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium tenue
Sporisorium_vermiculum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium vermiculum
Sporisorium_walkeri	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Anthracocystis	Anthracocystis walkeri
Sporisorium_whiteochloae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Anthracocystis	Anthracocystis whiteochloae
Sporisorium_wynaadense	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium wynaadense
Sporobolomyces_bannaensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces bannaensis
Sporobolomyces_beijingensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces beijingensis
Sporobolomyces_blumeae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces blumeae
Sporobolomyces_jilinensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces jilinensis
Sporobolomyces_johnsonii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces johnsonii
Sporobolomyces_koalae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces koalae
Sporobolomyces_longiusculus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces longiusculus
Sporobolomyces_marcillae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces salmoneus
Sporobolomyces_patagonicus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces patagonicus
Sporobolomyces_phaffii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces phaffii
Sporobolomyces_roseus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces roseus
Sporobolomyces_ruberrimus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces ruberrimus
Sporobolomyces_salmoneus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces salmoneus
Sporodiniella_umbellata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Fungi incertae sedis	Mucoromycota	Mucoromycotina	Mucoromycetes	Mucorales	Rhizopodaceae	Sporodiniella	Sporodiniella umbellata
Sporopachydermia_lactativora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Dipodascaceae	Sporopachydermia	Sporopachydermia lactativora
Sporothrix_brunneoviolacea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix brunneoviolacea
Sporothrix_curviconia	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix curviconia
Sporothrix_foliorum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix foliorum
Sporothrix_globosa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix globosa
Sporothrix_inflata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix inflata
Sporothrix_lignivora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Hawksworthiomyces	Hawksworthiomyces lignivorus
Sporothrix_luriei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix luriei
Sporothrix_mexicana	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix mexicana
Sporothrix_pallida	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix pallida
Sporothrix_schenckii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix schenckii
Sporothrix_variecibatus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix variecibatus
Stachybotrys_bisbyi	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys bisbyi
Stachybotrys_chartarum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys chartarum
Stachybotrys_chlorohalonata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys chlorohalonata
Stachybotrys_dichroa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Memnoniella	Memnoniella dichroa
Stachybotrys_echinata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Memnoniella	Memnoniella echinata
Stachybotrys_elegans	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys elegans
Stachybotrys_eucylindrospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Striatibotrys	Striatibotrys eucylindrospora
Stachybotrys_kampalensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys kampalensis
Stachybotrys_microspora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys microspora
Stachybotrys_parvispora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys parvispora
Stachybotrys_sansevieriae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys sansevieriae
Stachybotrys_subsimplex	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Stachybotryaceae	Brevistachys	Brevistachys subsimplex
Stagonospora_macropycnidia	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora macropycnidia
Stagonospora_perfecta	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora perfecta
Stagonospora_tainanensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora tainanensis
Stagonosporopsis_chrysanthemi	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis chrysanthemi
Stagonosporopsis_inoxydabilis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis inoxydabilis
Stagonosporopsis_tanaceti	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis tanaceti
Stamnaria_americana	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Leotiomycetes	Helotiales	Helotiaceae	Stamnaria	Stamnaria americana
Starmerella_bombicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Incertae Sedis	Starmerella-Candida clade	Starmerella bombicola
Staurolemma_omphalarioides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Lecanoromycetes	Peltigerales	Collemataceae	Staurolemma	Staurolemma omphalarioides
Staurosphaeria_lycii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Coniothyriaceae	Staurosphaeria	Staurosphaeria lycii
Staurosphaeria_rhamnicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Coniothyriaceae	Staurosphaeria	Staurosphaeria rhamnicola
Steccherinum_meridionale	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum meridionale
Steccherinum_polycystidiferum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum polycystidiferum
Steccherinum_tenue	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum tenue
Steccherinum_undigerum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum undigerum
Stegonsporium_acerophilum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Diaporthales	Stilbosporaceae	Stegonsporium	Stegonsporium acerophilum
Stegonsporium_galeatum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Diaporthales	Stilbosporaceae	Stegonsporium	Stegonsporium galeatum
Stegonsporium_opalus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Diaporthales	Stilbosporaceae	Stegonsporium	Stegonsporium opalus
Stegonsporium_protopyriforme	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Diaporthales	Stilbosporaceae	Stegonsporium	Stegonsporium protopyriforme
Stegonsporium_pseudopyriforme	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Diaporthales	Stilbosporaceae	Stegonsporium	Stegonsporium pseudopyriforme
Stegonsporium_pyriforme	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Diaporthales	Stilbosporaceae	Stegonsporium	Stegonsporium pyriforme
Stemphylium_callistephi-or-solani	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium_callistephi-or-solani
Stemphylium_gracilariae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium gracilariae
Stemphylium_loti	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium loti
Stemphylium_lycopersici	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium lycopersici
Stemphylium_majusculum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium majusculum
Stemphylium_sarciniforme	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium sarciniforme
Stemphylium_trifolii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium trifolii
Stemphylium_vesicarium	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium vesicarium
Stephanonectria_keithii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Stephanonectria keithii
Stephanospora_aorangi	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora aorangi
Stephanospora_caroticolor	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricales	Stephanosporaceae	Stephanospora	Stephanospora caroticolor
Stephanospora_cribbae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora cribbae
Stephanospora_flava	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora flava
Stephanospora_hystrispora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora hystrispora
Stephanospora_kanuka	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora kanuka
Stephanospora_novaecaledoniae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora novae-caledoniae
Stephanospora_occidentiaustralis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora occidentiaustralis
Stephanospora_papua	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora papua
Stephanospora_poropingao	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora poropingao
Stephanospora_pounamu	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora pounamu
Stephanospora_sheoak	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora sheoak
Stephanospora_tetraspora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Boletales	Stephanosporaceae	Stephanospora	Stephanospora tetraspora
